#                                                                                                                                                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                                                                                                                        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                                                                                                                                ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Ursus_arctos____carnivora_XP_026345336.1_zinc_finger_and_SCAN_domain-containing_protein_31_[Ursus_arctos_horribilis]                                 -          humanprotein         -            1.6e-58  200.1  32.4     7e-43  148.4  19.1   2.4   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026345337.1_zinc_finger_and_SCAN_domain-containing_protein_31_[Ursus_arctos_horribilis]                                 -          humanprotein         -            1.6e-58  200.1  32.4     7e-43  148.4  19.1   2.4   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026345338.1_zinc_finger_and_SCAN_domain-containing_protein_31_[Ursus_arctos_horribilis]                                 -          humanprotein         -            1.6e-58  200.1  32.4     7e-43  148.4  19.1   2.4   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026355044.1_PR_domain_zinc_finger_protein_5_isoform_X3_[Ursus_arctos_horribilis]                                        -          humanprotein         -            2.3e-58  199.5  62.9   1.6e-31  110.8  19.3   3.1   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026335660.1_zinc_finger_and_SCAN_domain-containing_protein_29_isoform_X1_[Ursus_arctos_horribilis]                      -          humanprotein         -            4.3e-58  198.6  24.8   6.1e-40  138.7  11.0   2.6   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026335661.1_zinc_finger_and_SCAN_domain-containing_protein_29_isoform_X1_[Ursus_arctos_horribilis]                      -          humanprotein         -            4.3e-58  198.6  24.8   6.1e-40  138.7  11.0   2.6   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026335662.1_zinc_finger_and_SCAN_domain-containing_protein_29_isoform_X1_[Ursus_arctos_horribilis]                      -          humanprotein         -            4.3e-58  198.6  24.8   6.1e-40  138.7  11.0   2.6   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026371678.1_zinc_finger_protein_713_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            1.7e-57  196.7  28.1   6.1e-28   99.1   7.1   3.0   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026371590.1_zinc_finger_protein_785_isoform_X2_[Ursus_arctos_horribilis]                                                -          humanprotein         -            4.5e-57  195.2  18.4   1.6e-29  104.2   6.8   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026355513.1_LOW_QUALITY_PROTEIN:_PR_domain_zinc_finger_protein_15_[Ursus_arctos_horribilis]                             -          humanprotein         -              5e-57  195.1  56.1   5.7e-29  102.5  22.5   3.7   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026335663.1_zinc_finger_and_SCAN_domain-containing_protein_29_isoform_X2_[Ursus_arctos_horribilis]                      -          humanprotein         -            5.3e-57  195.0  28.9   5.1e-40  138.9  11.0   2.6   2   1   1   3   3   2   2 -
Ursus_arctos____carnivora_XP_026371589.1_zinc_finger_protein_785_isoform_X1_[Ursus_arctos_horribilis]                                                -          humanprotein         -            6.4e-57  194.7  18.4     2e-29  104.0   6.7   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026376442.1_zinc_finger_protein_449_isoform_X1_[Ursus_arctos_horribilis]                                                -          humanprotein         -            2.9e-56  192.6  35.3   7.4e-38  131.8  18.7   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026376254.1_zinc_finger_protein_597_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            4.4e-56  192.0  27.5   1.6e-36  127.4  14.3   2.3   1   1   0   2   2   2   2 -
Ursus_arctos____carnivora_XP_026371426.1_zinc_finger_protein_with_KRAB_and_SCAN_domains_2_[Ursus_arctos_horribilis]                                  -          humanprotein         -            5.3e-56  191.7  29.1   1.4e-32  114.3  14.1   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026335851.1_zinc_finger_protein_770_isoform_X1_[Ursus_arctos_horribilis]                                                -          humanprotein         -            2.2e-54  186.4  42.7   1.2e-18   68.3   8.6   5.1   5   0   0   5   5   5   4 -
Ursus_arctos____carnivora_XP_026335852.1_zinc_finger_protein_770_isoform_X2_[Ursus_arctos_horribilis]                                                -          humanprotein         -            2.6e-54  186.1  40.2   6.1e-19   69.3  11.0   4.2   4   0   0   4   4   4   4 -
Ursus_arctos____carnivora_XP_026354113.1_zinc_finger_protein_691_[Ursus_arctos_horribilis]                                                           -          humanprotein         -              3e-54  185.9  25.1   1.2e-53  183.9  25.1   1.7   1   1   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026358605.1_transcriptional_repressor_CTCFL_[Ursus_arctos_horribilis]                                                   -          humanprotein         -            4.7e-54  185.3  53.2   8.5e-31  108.5  20.8   3.1   1   1   2   3   3   3   2 -
Ursus_arctos____carnivora_XP_026348241.1_zinc_finger_and_BTB_domain-containing_protein_11_[Ursus_arctos_horribilis]                                  -          humanprotein         -            1.5e-53  183.6  46.8   3.4e-28   99.9  20.2   3.0   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026367441.1_zinc_finger_and_BTB_domain-containing_protein_24_isoform_X1_[Ursus_arctos_horribilis]                       -          humanprotein         -            4.4e-53  182.1  31.7   3.2e-28  100.0  17.7   2.4   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026367442.1_zinc_finger_and_BTB_domain-containing_protein_24_isoform_X1_[Ursus_arctos_horribilis]                       -          humanprotein         -            4.4e-53  182.1  31.7   3.2e-28  100.0  17.7   2.4   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026370179.1_zinc_finger_and_BTB_domain-containing_protein_49_isoform_X2_[Ursus_arctos_horribilis]                       -          humanprotein         -            5.7e-53  181.7  28.1   9.5e-33  114.9  12.1   2.4   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026370178.1_zinc_finger_and_BTB_domain-containing_protein_49_isoform_X1_[Ursus_arctos_horribilis]                       -          humanprotein         -            9.3e-53  181.0  28.1   1.2e-32  114.6  12.1   2.4   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026340250.1_zinc_finger_protein_793_isoform_X3_[Ursus_arctos_horribilis]                                                -          humanprotein         -            1.9e-52  180.0  31.5   2.4e-51  176.3  31.4   2.2   1   1   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026337405.1_zinc_finger_protein_32_isoform_X2_[Ursus_arctos_horribilis]                                                 -          humanprotein         -            2.3e-52  179.7  27.0   1.5e-37  130.7  14.0   2.0   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026337553.1_zinc_finger_protein_239-like_[Ursus_arctos_horribilis]                                                      -          humanprotein         -            2.6e-52  179.5  23.4   1.7e-28  100.9   9.1   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026340248.1_zinc_finger_protein_793_isoform_X1_[Ursus_arctos_horribilis]                                                -          humanprotein         -            2.6e-52  179.5  31.6   4.3e-51  175.5  31.8   2.3   1   1   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026340249.1_zinc_finger_protein_793_isoform_X2_[Ursus_arctos_horribilis]                                                -          humanprotein         -            2.9e-52  179.4  31.6   4.3e-51  175.5  31.8   2.2   1   1   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026350796.1_transcriptional_repressor_CTCF_isoform_X2_[Ursus_arctos_horribilis]                                         -          humanprotein         -            3.8e-52  179.0  48.4   1.8e-27   97.5  16.0   2.4   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026337403.1_zinc_finger_protein_32_isoform_X1_[Ursus_arctos_horribilis]                                                 -          humanprotein         -            3.8e-52  179.0  27.0   1.8e-37  130.5  13.9   2.0   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026337404.1_zinc_finger_protein_32_isoform_X1_[Ursus_arctos_horribilis]                                                 -          humanprotein         -            3.8e-52  179.0  27.0   1.8e-37  130.5  13.9   2.0   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026350793.1_transcriptional_repressor_CTCF_isoform_X1_[Ursus_arctos_horribilis]                                         -          humanprotein         -            3.8e-52  179.0  48.4   1.8e-27   97.5  16.0   2.4   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026350794.1_transcriptional_repressor_CTCF_isoform_X1_[Ursus_arctos_horribilis]                                         -          humanprotein         -            3.8e-52  179.0  48.4   1.8e-27   97.5  16.0   2.4   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026344130.1_flt3-interacting_zinc_finger_protein_1_isoform_X2_[Ursus_arctos_horribilis]                                 -          humanprotein         -            1.9e-51  176.7  32.7   1.1e-21   78.4  10.5   4.1   4   0   0   4   4   4   4 -
Ursus_arctos____carnivora_XP_026344129.1_flt3-interacting_zinc_finger_protein_1_isoform_X1_[Ursus_arctos_horribilis]                                 -          humanprotein         -            2.3e-51  176.4  32.7   1.1e-21   78.3  10.5   4.1   4   0   0   4   4   4   4 -
Ursus_arctos____carnivora_XP_026372888.1_zinc_finger_and_BTB_domain-containing_protein_40_isoform_X1_[Ursus_arctos_horribilis]                       -          humanprotein         -            3.2e-51  175.9  50.2   1.1e-32  114.7  26.0   3.5   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026372889.1_zinc_finger_and_BTB_domain-containing_protein_40_isoform_X1_[Ursus_arctos_horribilis]                       -          humanprotein         -            3.2e-51  175.9  50.2   1.1e-32  114.7  26.0   3.5   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026372890.1_zinc_finger_and_BTB_domain-containing_protein_40_isoform_X2_[Ursus_arctos_horribilis]                       -          humanprotein         -            3.4e-51  175.8  50.1   8.7e-33  115.1  25.4   3.5   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026358365.1_zinc_finger_protein_384_isoform_X1_[Ursus_arctos_horribilis]                                                -          humanprotein         -            3.5e-51  175.8  46.4   9.2e-41  141.4  31.0   2.7   1   1   2   3   3   2   2 -
Ursus_arctos____carnivora_XP_026358366.1_zinc_finger_protein_384_isoform_X1_[Ursus_arctos_horribilis]                                                -          humanprotein         -            3.5e-51  175.8  46.4   9.2e-41  141.4  31.0   2.7   1   1   2   3   3   2   2 -
Ursus_arctos____carnivora_XP_026358367.1_zinc_finger_protein_384_isoform_X1_[Ursus_arctos_horribilis]                                                -          humanprotein         -            3.5e-51  175.8  46.4   9.2e-41  141.4  31.0   2.7   1   1   2   3   3   2   2 -
Ursus_arctos____carnivora_XP_026371986.1_zinc_finger_and_SCAN_domain-containing_protein_25_isoform_X4_[Ursus_arctos_horribilis]                      -          humanprotein         -            5.3e-51  175.2  24.4   9.7e-50  171.0  24.3   1.9   1   1   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026358368.1_zinc_finger_protein_384_isoform_X2_[Ursus_arctos_horribilis]                                                -          humanprotein         -            5.5e-51  175.1  47.3   1.4e-40  140.8  31.8   2.7   1   1   2   3   3   2   2 -
Ursus_arctos____carnivora_XP_026371984.1_zinc_finger_and_SCAN_domain-containing_protein_25_isoform_X2_[Ursus_arctos_horribilis]                      -          humanprotein         -            1.1e-50  174.2  24.3   8.5e-50  171.2  23.9   1.8   1   1   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026351914.1_zinc_finger_protein_521_isoform_X3_[Ursus_arctos_horribilis]                                                -          humanprotein         -            1.1e-50  174.1  86.0   2.9e-19   70.4   8.9   8.1   3   3   3   7   7   6   5 -
Ursus_arctos____carnivora_XP_026351913.1_zinc_finger_protein_521_isoform_X2_[Ursus_arctos_horribilis]                                                -          humanprotein         -            1.1e-50  174.1  85.2     3e-19   70.3   9.0   8.2   3   3   3   7   7   6   5 -
Ursus_arctos____carnivora_XP_026351912.1_zinc_finger_protein_521_isoform_X1_[Ursus_arctos_horribilis]                                                -          humanprotein         -            1.4e-50  173.8  85.1     3e-19   70.3   9.0   8.1   3   3   3   7   7   6   5 -
Ursus_arctos____carnivora_XP_026371979.1_zinc_finger_and_SCAN_domain-containing_protein_25_isoform_X1_[Ursus_arctos_horribilis]                      -          humanprotein         -            1.5e-50  173.7  24.3   1.2e-49  170.7  24.5   1.8   1   1   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026371980.1_zinc_finger_and_SCAN_domain-containing_protein_25_isoform_X1_[Ursus_arctos_horribilis]                      -          humanprotein         -            1.5e-50  173.7  24.3   1.2e-49  170.7  24.5   1.8   1   1   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026371981.1_zinc_finger_and_SCAN_domain-containing_protein_25_isoform_X1_[Ursus_arctos_horribilis]                      -          humanprotein         -            1.5e-50  173.7  24.3   1.2e-49  170.7  24.5   1.8   1   1   0   1   1   1   1 -
