#                                                                                                                                                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                                                                                                                        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                                                                                                                                ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Ursus_arctos____carnivora_XP_026371981.1_zinc_finger_and_SCAN_domain-containing_protein_25_isoform_X1_[Ursus_arctos_horribilis]                      -          test1                -            4.3e-69  235.4  46.1   9.8e-36  125.3  18.8   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026371982.1_zinc_finger_and_SCAN_domain-containing_protein_25_isoform_X1_[Ursus_arctos_horribilis]                      -          test1                -            4.3e-69  235.4  46.1   9.8e-36  125.3  18.8   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026371983.1_zinc_finger_and_SCAN_domain-containing_protein_25_isoform_X1_[Ursus_arctos_horribilis]                      -          test1                -            4.3e-69  235.4  46.1   9.8e-36  125.3  18.8   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026344719.1_zinc_finger_protein_GLI4_isoform_X3_[Ursus_arctos_horribilis]                                               -          test1                -            6.1e-69  234.9  37.0     8e-36  125.6  16.8   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026334903.1_zinc_finger_protein_398_[Ursus_arctos_horribilis]                                                           -          test1                -            6.1e-69  234.9  55.5   1.4e-59  204.0  36.8   2.2   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026344718.1_zinc_finger_protein_GLI4_isoform_X2_[Ursus_arctos_horribilis]                                               -          test1                -            8.7e-69  234.4  37.0   9.3e-36  125.4  16.8   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026344716.1_zinc_finger_protein_GLI4_isoform_X1_[Ursus_arctos_horribilis]                                               -          test1                -            9.2e-69  234.3  37.0   9.5e-36  125.3  16.8   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026344717.1_zinc_finger_protein_GLI4_isoform_X1_[Ursus_arctos_horribilis]                                               -          test1                -            9.2e-69  234.3  37.0   9.5e-36  125.3  16.8   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026345177.1_zinc_finger_protein_239-like_[Ursus_arctos_horribilis]                                                      -          test1                -            1.2e-68  234.0  36.7   2.5e-68  232.9  36.7   1.4   1   1   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026354774.1_myoneurin_isoform_X4_[Ursus_arctos_horribilis]                                                              -          test1                -            1.4e-68  233.8  32.7   2.5e-68  232.9  32.7   1.4   1   1   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026354749.1_myoneurin_isoform_X1_[Ursus_arctos_horribilis]                                                              -          test1                -            1.9e-68  233.3  32.4   3.7e-68  232.3  32.2   1.4   1   1   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026372008.1_zinc_finger_protein_394_[Ursus_arctos_horribilis]                                                           -          test1                -            1.2e-67  230.7  48.1   3.4e-67  229.2  48.1   1.9   1   1   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026347727.1_zinc_finger_protein_142_[Ursus_arctos_horribilis]                                                           -          test1                -            1.4e-67  230.4 216.6   8.9e-21   75.9  38.3   9.9   5   3   3   8   8   8   5 -
Ursus_arctos____carnivora_XP_026345321.1_zinc_finger_protein_with_KRAB_and_SCAN_domains_4-like_[Ursus_arctos_horribilis]                             -          test1                -              2e-67  229.9  34.6   4.2e-38  133.1  11.2   3.1   1   1   1   3   3   3   3 -
Ursus_arctos____carnivora_XP_026345357.1_zinc_finger_protein_with_KRAB_and_SCAN_domains_4_[Ursus_arctos_horribilis]                                  -          test1                -            2.4e-66  226.3  32.1   6.1e-51  175.5  23.1   2.6   2   1   0   2   2   2   2 -
Ursus_arctos____carnivora_XP_026359541.1_zinc_finger_protein_64_isoform_X3_[Ursus_arctos_horribilis]                                                 -          test1                -            3.6e-66  225.8  74.2   9.7e-33  115.4  26.8   3.4   2   1   1   3   3   3   3 -
Ursus_arctos____carnivora_XP_026335663.1_zinc_finger_and_SCAN_domain-containing_protein_29_isoform_X2_[Ursus_arctos_horribilis]                      -          test1                -            3.8e-66  225.7  33.3   4.5e-44  152.8  16.2   2.8   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026361306.1_zinc_finger_protein_202_[Ursus_arctos_horribilis]                                                           -          test1                -            5.5e-66  225.2  45.2     4e-50  172.8  30.5   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026361307.1_zinc_finger_protein_202_[Ursus_arctos_horribilis]                                                           -          test1                -            5.5e-66  225.2  45.2     4e-50  172.8  30.5   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026335660.1_zinc_finger_and_SCAN_domain-containing_protein_29_isoform_X1_[Ursus_arctos_horribilis]                      -          test1                -            5.5e-66  225.2  33.3   5.3e-44  152.6  16.2   2.8   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026335661.1_zinc_finger_and_SCAN_domain-containing_protein_29_isoform_X1_[Ursus_arctos_horribilis]                      -          test1                -            5.5e-66  225.2  33.3   5.3e-44  152.6  16.2   2.8   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026335662.1_zinc_finger_and_SCAN_domain-containing_protein_29_isoform_X1_[Ursus_arctos_horribilis]                      -          test1                -            5.5e-66  225.2  33.3   5.3e-44  152.6  16.2   2.8   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026336508.1_zinc_finger_and_BTB_domain-containing_protein_41_isoform_X2_[Ursus_arctos_horribilis]                       -          test1                -            2.3e-65  223.1  85.6   1.7e-43  150.9  53.5   4.3   1   1   2   3   3   2   2 -
Ursus_arctos____carnivora_XP_026345331.1_zinc_finger_and_SCAN_domain-containing_protein_31_[Ursus_arctos_horribilis]                                 -          test1                -            2.1e-64  220.0  47.2     1e-47  164.8  25.5   2.7   1   1   0   2   2   2   2 -
Ursus_arctos____carnivora_XP_026345332.1_zinc_finger_and_SCAN_domain-containing_protein_31_[Ursus_arctos_horribilis]                                 -          test1                -            2.1e-64  220.0  47.2     1e-47  164.8  25.5   2.7   1   1   0   2   2   2   2 -
Ursus_arctos____carnivora_XP_026345333.1_zinc_finger_and_SCAN_domain-containing_protein_31_[Ursus_arctos_horribilis]                                 -          test1                -            2.1e-64  220.0  47.2     1e-47  164.8  25.5   2.7   1   1   0   2   2   2   2 -
Ursus_arctos____carnivora_XP_026345334.1_zinc_finger_and_SCAN_domain-containing_protein_31_[Ursus_arctos_horribilis]                                 -          test1                -            2.1e-64  220.0  47.2     1e-47  164.8  25.5   2.7   1   1   0   2   2   2   2 -
Ursus_arctos____carnivora_XP_026345335.1_zinc_finger_and_SCAN_domain-containing_protein_31_[Ursus_arctos_horribilis]                                 -          test1                -            2.1e-64  220.0  47.2     1e-47  164.8  25.5   2.7   1   1   0   2   2   2   2 -
Ursus_arctos____carnivora_XP_026345336.1_zinc_finger_and_SCAN_domain-containing_protein_31_[Ursus_arctos_horribilis]                                 -          test1                -            2.1e-64  220.0  47.2     1e-47  164.8  25.5   2.7   1   1   0   2   2   2   2 -
Ursus_arctos____carnivora_XP_026345337.1_zinc_finger_and_SCAN_domain-containing_protein_31_[Ursus_arctos_horribilis]                                 -          test1                -            2.1e-64  220.0  47.2     1e-47  164.8  25.5   2.7   1   1   0   2   2   2   2 -
Ursus_arctos____carnivora_XP_026345338.1_zinc_finger_and_SCAN_domain-containing_protein_31_[Ursus_arctos_horribilis]                                 -          test1                -            2.1e-64  220.0  47.2     1e-47  164.8  25.5   2.7   1   1   0   2   2   2   2 -
Ursus_arctos____carnivora_XP_026354597.1_zinc_finger_protein_366_isoform_X1_[Ursus_arctos_horribilis]                                                -          test1                -            3.6e-64  219.2  53.7   2.9e-33  117.2  24.1   2.5   2   1   1   3   3   2   2 -
Ursus_arctos____carnivora_XP_026358947.1_LOW_QUALITY_PROTEIN:_zinc_finger_protein_343_[Ursus_arctos_horribilis]                                      -          test1                -            6.6e-64  218.3  36.0   1.9e-51  177.2  22.4   2.6   2   1   1   3   3   2   2 -
Ursus_arctos____carnivora_XP_026366262.1_zinc_finger_protein_710_isoform_X2_[Ursus_arctos_horribilis]                                                -          test1                -            3.4e-63  216.0  55.8     3e-34  120.4  22.2   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026366261.1_zinc_finger_protein_710_isoform_X1_[Ursus_arctos_horribilis]                                                -          test1                -            4.2e-63  215.6  55.8   3.3e-34  120.3  22.2   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026370179.1_zinc_finger_and_BTB_domain-containing_protein_49_isoform_X2_[Ursus_arctos_horribilis]                       -          test1                -            4.8e-63  215.5  37.6   1.7e-45  157.5  21.1   2.4   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026350793.1_transcriptional_repressor_CTCF_isoform_X1_[Ursus_arctos_horribilis]                                         -          test1                -            7.2e-63  214.9  64.9   4.1e-40  139.8  24.4   2.9   1   1   2   3   3   3   2 -
Ursus_arctos____carnivora_XP_026350794.1_transcriptional_repressor_CTCF_isoform_X1_[Ursus_arctos_horribilis]                                         -          test1                -            7.2e-63  214.9  64.9   4.1e-40  139.8  24.4   2.9   1   1   2   3   3   3   2 -
Ursus_arctos____carnivora_XP_026370178.1_zinc_finger_and_BTB_domain-containing_protein_49_isoform_X1_[Ursus_arctos_horribilis]                       -          test1                -            7.6e-63  214.8  38.4     2e-45  157.3  21.0   2.4   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026371678.1_zinc_finger_protein_713_[Ursus_arctos_horribilis]                                                           -          test1                -              1e-62  214.4  27.5   4.7e-28   99.9  15.6   3.1   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026358605.1_transcriptional_repressor_CTCFL_[Ursus_arctos_horribilis]                                                   -          test1                -            1.2e-62  214.1  62.7   3.8e-38  133.2  23.8   3.2   1   1   2   3   3   3   2 -
Ursus_arctos____carnivora_XP_026350796.1_transcriptional_repressor_CTCF_isoform_X2_[Ursus_arctos_horribilis]                                         -          test1                -            1.3e-62  214.1  65.5   8.4e-40  138.7  25.0   2.8   1   1   2   3   3   3   2 -
Ursus_arctos____carnivora_XP_026347306.1_zinc_finger_protein_3-like_[Ursus_arctos_horribilis]                                                        -          test1                -            1.3e-62  214.0  39.7   1.5e-39  137.9  23.8   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026347307.1_zinc_finger_protein_3-like_[Ursus_arctos_horribilis]                                                        -          test1                -            1.3e-62  214.0  39.7   1.5e-39  137.9  23.8   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026371987.1_zinc_finger_protein_655_isoform_X1_[Ursus_arctos_horribilis]                                                -          test1                -            1.4e-62  214.0  49.4     8e-45  155.3  31.7   3.3   1   1   1   3   3   2   2 -
Ursus_arctos____carnivora_XP_026371988.1_zinc_finger_protein_655_isoform_X1_[Ursus_arctos_horribilis]                                                -          test1                -            1.4e-62  214.0  49.4     8e-45  155.3  31.7   3.3   1   1   1   3   3   2   2 -
Ursus_arctos____carnivora_XP_026371989.1_zinc_finger_protein_655_isoform_X1_[Ursus_arctos_horribilis]                                                -          test1                -            1.4e-62  214.0  49.4     8e-45  155.3  31.7   3.3   1   1   1   3   3   2   2 -
Ursus_arctos____carnivora_XP_026346295.1_paternally-expressed_gene_3_protein_[Ursus_arctos_horribilis]                                               -          test1                -            1.5e-62  213.9  83.0   8.2e-19   69.4   7.3   9.8   3   2   2  10  10   8   6 -
Ursus_arctos____carnivora_XP_026371426.1_zinc_finger_protein_with_KRAB_and_SCAN_domains_2_[Ursus_arctos_horribilis]                                  -          test1                -            1.6e-62  213.7  37.9   8.1e-34  119.0  14.7   2.4   1   1   1   2   2   2   2 -
